2025-04-03 18:49:28 - INFO - Log system initialized.
2025-04-03 18:49:28 - INFO - dataloader: True
2025-04-03 18:49:28 - INFO - zerostamp_init: False
2025-04-03 18:49:28 - INFO - custom_sampler: None
2025-04-03 18:49:28 - INFO - iterations: 22000
2025-04-03 18:49:28 - INFO - coarse_iterations: 0
2025-04-03 18:49:28 - INFO - position_lr_init: 0.00016
2025-04-03 18:49:28 - INFO - position_lr_final: 1.6e-06
2025-04-03 18:49:28 - INFO - position_lr_delay_mult: 0.01
2025-04-03 18:49:28 - INFO - position_lr_max_steps: 20000
2025-04-03 18:49:28 - INFO - deformation_lr_init: 0.00016
2025-04-03 18:49:28 - INFO - deformation_lr_final: 1.6e-05
2025-04-03 18:49:28 - INFO - deformation_lr_delay_mult: 0.01
2025-04-03 18:49:28 - INFO - grid_lr_init: 0.0016
2025-04-03 18:49:28 - INFO - grid_lr_final: 0.00016
2025-04-03 18:49:28 - INFO - feature_lr: 0.0025
2025-04-03 18:49:28 - INFO - opacity_lr: 0.05
2025-04-03 18:49:28 - INFO - scaling_lr: 0.005
2025-04-03 18:49:28 - INFO - rotation_lr: 0.001
2025-04-03 18:49:28 - INFO - percent_dense: 0.01
2025-04-03 18:49:28 - INFO - lambda_dssim: 0
2025-04-03 18:49:28 - INFO - lambda_lpips: 0
2025-04-03 18:49:28 - INFO - weight_constraint_init: 1
2025-04-03 18:49:28 - INFO - weight_constraint_after: 0.2
2025-04-03 18:49:28 - INFO - weight_decay_iteration: 5000
2025-04-03 18:49:28 - INFO - opacity_reset_interval: 60000
2025-04-03 18:49:28 - INFO - densification_interval: 100
2025-04-03 18:49:28 - INFO - densify_from_iter: 0
2025-04-03 18:49:28 - INFO - densify_until_iter: 0
2025-04-03 18:49:28 - INFO - densify_grad_threshold_coarse: 0.0002
2025-04-03 18:49:28 - INFO - densify_grad_threshold_fine_init: 0.0002
2025-04-03 18:49:28 - INFO - densify_grad_threshold_after: 0.0002
2025-04-03 18:49:28 - INFO - pruning_from_iter: 500
2025-04-03 18:49:28 - INFO - pruning_interval: 100
2025-04-03 18:49:28 - INFO - opacity_threshold_coarse: 0.005
2025-04-03 18:49:28 - INFO - opacity_threshold_fine_init: 0.005
2025-04-03 18:49:28 - INFO - opacity_threshold_fine_after: 0.005
2025-04-03 18:49:28 - INFO - batch_size: 2
2025-04-03 18:49:28 - INFO - add_point: False
2025-04-03 18:49:28 - INFO - admm_start_iter1: 16000
2025-04-03 18:49:28 - INFO - admm_stop_iter1: 19900
2025-04-03 18:49:28 - INFO - simp_iteration1: 14001
2025-04-03 18:49:28 - INFO - simp_iteration2: 19900
2025-04-03 18:49:28 - INFO - admm_interval: 50
2025-04-03 18:49:28 - INFO - rho_lr: 0.0005
2025-04-03 18:49:28 - INFO - opacity_admm_threshold1: 0.8
2025-04-03 18:49:28 - INFO - opacity_admm_threshold2: 0.5
2025-04-03 18:49:28 - INFO - outdoor: False
2025-04-03 18:49:28 - INFO - admm: True
2025-04-03 18:49:28 - INFO - prune_points: True
2025-04-03 18:49:28 - INFO - related_gs_num: 1
2025-04-03 18:49:28 - INFO - simp_iteration1_score_type: 0
2025-04-03 18:49:28 - INFO - score_function: 36
2025-04-03 18:49:28 - INFO - fast_test: True
2025-04-03 18:49:33 - INFO - {'Loss': '0.02012', 'admm_loss': '0.00000', 'psnr': '29.11', 'point': 26076}
2025-04-03 18:49:35 - INFO - {'Loss': '0.01930', 'admm_loss': '0.00000', 'psnr': '28.77', 'point': 26076}
2025-04-03 18:49:36 - INFO - {'Loss': '0.01730', 'admm_loss': '0.00000', 'psnr': '31.21', 'point': 26076}
2025-04-03 18:49:37 - INFO - {'Loss': '0.01718', 'admm_loss': '0.00000', 'psnr': '29.05', 'point': 26076}
2025-04-03 18:49:39 - INFO - {'Loss': '0.01652', 'admm_loss': '0.00000', 'psnr': '30.39', 'point': 26076}
2025-04-03 18:49:40 - INFO - {'Loss': '0.01497', 'admm_loss': '0.00000', 'psnr': '32.39', 'point': 26076}
2025-04-03 18:49:41 - INFO - {'Loss': '0.01494', 'admm_loss': '0.00000', 'psnr': '33.07', 'point': 26076}
2025-04-03 18:49:43 - INFO - {'Loss': '0.01520', 'admm_loss': '0.00000', 'psnr': '32.01', 'point': 26076}
2025-04-03 18:49:44 - INFO - {'Loss': '0.01517', 'admm_loss': '0.00000', 'psnr': '31.18', 'point': 26076}
2025-04-03 18:49:45 - INFO - {'Loss': '0.01413', 'admm_loss': '0.00000', 'psnr': '31.08', 'point': 26076}
2025-04-03 18:49:47 - INFO - {'Loss': '0.01366', 'admm_loss': '0.00000', 'psnr': '32.51', 'point': 26076}
2025-04-03 18:49:48 - INFO - {'Loss': '0.01363', 'admm_loss': '0.00000', 'psnr': '31.83', 'point': 26076}
2025-04-03 18:49:50 - INFO - {'Loss': '0.01384', 'admm_loss': '0.00000', 'psnr': '32.31', 'point': 26076}
2025-04-03 18:49:51 - INFO - {'Loss': '0.01331', 'admm_loss': '0.00000', 'psnr': '32.52', 'point': 26076}
2025-04-03 18:49:52 - INFO - {'Loss': '0.01407', 'admm_loss': '0.00000', 'psnr': '32.24', 'point': 26076}
2025-04-03 18:49:54 - INFO - {'Loss': '0.01358', 'admm_loss': '0.00000', 'psnr': '31.67', 'point': 26076}
2025-04-03 18:49:56 - INFO - {'Loss': '0.01335', 'admm_loss': '0.00000', 'psnr': '32.43', 'point': 26076}
2025-04-03 18:49:57 - INFO - {'Loss': '0.01443', 'admm_loss': '0.00000', 'psnr': '32.15', 'point': 26076}
2025-04-03 18:49:58 - INFO - {'Loss': '0.01399', 'admm_loss': '0.00000', 'psnr': '32.44', 'point': 26076}
2025-04-03 18:49:59 - INFO - {'Loss': '0.01387', 'admm_loss': '0.00000', 'psnr': '32.03', 'point': 26076}
2025-04-03 18:49:59 - INFO - {'Loss': '0.01444', 'admm_loss': '0.00000', 'psnr': '32.13', 'point': 26076}
2025-04-03 18:50:00 - INFO - {'Loss': '0.01457', 'admm_loss': '0.00000', 'psnr': '31.43', 'point': 26076}
2025-04-03 18:50:01 - INFO - {'Loss': '0.01552', 'admm_loss': '0.00000', 'psnr': '31.80', 'point': 26076}
2025-04-03 18:50:01 - INFO - {'Loss': '0.01463', 'admm_loss': '0.00000', 'psnr': '31.41', 'point': 26076}
2025-04-03 18:50:02 - INFO - {'Loss': '0.01320', 'admm_loss': '0.00000', 'psnr': '32.88', 'point': 26076}
2025-04-03 18:50:03 - INFO - {'Loss': '0.01284', 'admm_loss': '0.00000', 'psnr': '32.58', 'point': 26076}
2025-04-03 18:50:03 - INFO - {'Loss': '0.01394', 'admm_loss': '0.00000', 'psnr': '31.79', 'point': 26076}
2025-04-03 18:50:04 - INFO - {'Loss': '0.01320', 'admm_loss': '0.00000', 'psnr': '33.39', 'point': 26076}
2025-04-03 18:50:05 - INFO - {'Loss': '0.01235', 'admm_loss': '0.00000', 'psnr': '33.45', 'point': 26076}
2025-04-03 18:50:06 - INFO - {'Loss': '0.01252', 'admm_loss': '0.00000', 'psnr': '32.79', 'point': 26076}
2025-04-03 18:50:06 - INFO - {'Loss': '0.01317', 'admm_loss': '0.00000', 'psnr': '33.25', 'point': 26076}
2025-04-03 18:50:07 - INFO - {'Loss': '0.01261', 'admm_loss': '0.00000', 'psnr': '33.20', 'point': 26076}
2025-04-03 18:50:09 - INFO - {'Loss': '0.01322', 'admm_loss': '0.00000', 'psnr': '32.03', 'point': 26076}
2025-04-03 18:50:11 - INFO - {'Loss': '0.01342', 'admm_loss': '0.00000', 'psnr': '32.54', 'point': 26076}
2025-04-03 18:50:13 - INFO - {'Loss': '0.01235', 'admm_loss': '0.00000', 'psnr': '33.96', 'point': 26076}
2025-04-03 18:50:13 - INFO - {'Loss': '0.01348', 'admm_loss': '0.00000', 'psnr': '33.01', 'point': 26076}
2025-04-03 18:50:14 - INFO - {'Loss': '0.01319', 'admm_loss': '0.00000', 'psnr': '31.77', 'point': 26076}
2025-04-03 18:50:15 - INFO - {'Loss': '0.01407', 'admm_loss': '0.00000', 'psnr': '31.43', 'point': 26076}
2025-04-03 18:50:15 - INFO - {'Loss': '0.01537', 'admm_loss': '0.00000', 'psnr': '30.50', 'point': 26076}
2025-04-03 18:50:16 - INFO - {'Loss': '0.01245', 'admm_loss': '0.00000', 'psnr': '33.04', 'point': 26076}
2025-04-03 18:50:17 - INFO - {'Loss': '0.01501', 'admm_loss': '0.00000', 'psnr': '31.65', 'point': 26076}
2025-04-03 18:50:17 - INFO - {'Loss': '0.01367', 'admm_loss': '0.00000', 'psnr': '31.72', 'point': 26076}
2025-04-03 18:50:18 - INFO - {'Loss': '0.01252', 'admm_loss': '0.00000', 'psnr': '33.38', 'point': 26076}
2025-04-03 18:50:19 - INFO - {'Loss': '0.01227', 'admm_loss': '0.00000', 'psnr': '33.89', 'point': 26076}
2025-04-03 18:50:20 - INFO - {'Loss': '0.01370', 'admm_loss': '0.00000', 'psnr': '32.64', 'point': 26076}
2025-04-03 18:50:20 - INFO - {'Loss': '0.01210', 'admm_loss': '0.00000', 'psnr': '32.98', 'point': 26076}
2025-04-03 18:50:21 - INFO - {'Loss': '0.01253', 'admm_loss': '0.00000', 'psnr': '32.07', 'point': 26076}
2025-04-03 18:50:22 - INFO - {'Loss': '0.01308', 'admm_loss': '0.00000', 'psnr': '31.90', 'point': 26076}
2025-04-03 18:50:22 - INFO - {'Loss': '0.01192', 'admm_loss': '0.00000', 'psnr': '33.04', 'point': 26076}
2025-04-03 18:50:23 - INFO - {'Loss': '0.01230', 'admm_loss': '0.00000', 'psnr': '33.30', 'point': 26076}
2025-04-03 18:50:25 - INFO - {'Loss': '0.01390', 'admm_loss': '0.00000', 'psnr': '32.56', 'point': 26076}
2025-04-03 18:50:26 - INFO - {'Loss': '0.01358', 'admm_loss': '0.00000', 'psnr': '32.37', 'point': 26076}
2025-04-03 18:50:28 - INFO - {'Loss': '0.01322', 'admm_loss': '0.00000', 'psnr': '33.81', 'point': 26076}
2025-04-03 18:50:29 - INFO - {'Loss': '0.01288', 'admm_loss': '0.00000', 'psnr': '32.99', 'point': 26076}
2025-04-03 18:50:31 - INFO - {'Loss': '0.01327', 'admm_loss': '0.00000', 'psnr': '31.92', 'point': 26076}
2025-04-03 18:50:32 - INFO - {'Loss': '0.01270', 'admm_loss': '0.00000', 'psnr': '33.94', 'point': 26076}
2025-04-03 18:50:34 - INFO - {'Loss': '0.01236', 'admm_loss': '0.00000', 'psnr': '31.56', 'point': 26076}
2025-04-03 18:50:35 - INFO - {'Loss': '0.01268', 'admm_loss': '0.00000', 'psnr': '33.27', 'point': 26076}
2025-04-03 18:50:36 - INFO - {'Loss': '0.01379', 'admm_loss': '0.00000', 'psnr': '32.31', 'point': 26076}
2025-04-03 18:50:38 - INFO - {'Loss': '0.01250', 'admm_loss': '0.00000', 'psnr': '33.09', 'point': 26076}
2025-04-03 18:50:39 - INFO - {'Loss': '0.01267', 'admm_loss': '0.00000', 'psnr': '32.08', 'point': 26076}
2025-04-03 18:50:41 - INFO - {'Loss': '0.01316', 'admm_loss': '0.00000', 'psnr': '32.49', 'point': 26076}
2025-04-03 18:50:42 - INFO - {'Loss': '0.01359', 'admm_loss': '0.00000', 'psnr': '31.82', 'point': 26076}
2025-04-03 18:50:44 - INFO - {'Loss': '0.01306', 'admm_loss': '0.00000', 'psnr': '32.65', 'point': 26076}
2025-04-03 18:50:45 - INFO - {'Loss': '0.01260', 'admm_loss': '0.00000', 'psnr': '33.04', 'point': 26076}
2025-04-03 18:50:47 - INFO - {'Loss': '0.01210', 'admm_loss': '0.00000', 'psnr': '33.32', 'point': 26076}
2025-04-03 18:50:48 - INFO - {'Loss': '0.01286', 'admm_loss': '0.00000', 'psnr': '32.77', 'point': 26076}
2025-04-03 18:50:49 - INFO - {'Loss': '0.01182', 'admm_loss': '0.00000', 'psnr': '32.85', 'point': 26076}
2025-04-03 18:50:51 - INFO - {'Loss': '0.01255', 'admm_loss': '0.00000', 'psnr': '32.17', 'point': 26076}
2025-04-03 18:50:52 - INFO - {'Loss': '0.01161', 'admm_loss': '0.00000', 'psnr': '33.73', 'point': 26076}
2025-04-03 18:50:54 - INFO - {'Loss': '0.01269', 'admm_loss': '0.00000', 'psnr': '32.86', 'point': 26076}
2025-04-03 18:50:55 - INFO - {'Loss': '0.01409', 'admm_loss': '0.00000', 'psnr': '32.28', 'point': 26076}
2025-04-03 18:50:57 - INFO - {'Loss': '0.01213', 'admm_loss': '0.00000', 'psnr': '34.00', 'point': 26076}
2025-04-03 18:50:58 - INFO - {'Loss': '0.01306', 'admm_loss': '0.00000', 'psnr': '31.66', 'point': 26076}
2025-04-03 18:51:00 - INFO - {'Loss': '0.01204', 'admm_loss': '0.00000', 'psnr': '32.68', 'point': 26076}
2025-04-03 18:51:01 - INFO - {'Loss': '0.01229', 'admm_loss': '0.00000', 'psnr': '33.37', 'point': 26076}
2025-04-03 18:51:03 - INFO - {'Loss': '0.01181', 'admm_loss': '0.00000', 'psnr': '33.98', 'point': 26076}
2025-04-03 18:51:04 - INFO - {'Loss': '0.01322', 'admm_loss': '0.00000', 'psnr': '33.04', 'point': 26076}
2025-04-03 18:51:06 - INFO - {'Loss': '0.01175', 'admm_loss': '0.00000', 'psnr': '33.81', 'point': 26076}
2025-04-03 18:51:07 - INFO - {'Loss': '0.01131', 'admm_loss': '0.00000', 'psnr': '34.29', 'point': 26076}
2025-04-03 18:51:08 - INFO - {'Loss': '0.01156', 'admm_loss': '0.00000', 'psnr': '34.05', 'point': 26076}
2025-04-03 18:51:10 - INFO - {'Loss': '0.01253', 'admm_loss': '0.00000', 'psnr': '33.12', 'point': 26076}
2025-04-03 18:51:11 - INFO - {'Loss': '0.01314', 'admm_loss': '0.00000', 'psnr': '32.19', 'point': 26076}
